Date,Agegroup,At least one dose_cumulative,Second_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,Total population,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
2021-05-31,40-49yrs,1190978,99394,,,1876583,0.6350,0.0530,
2021-05-31,50-59yrs,1494378,117287,,,2060934,0.7250,0.0570,
2021-05-31,60-69yrs,1516817,132073,,,1795046,0.8450,0.0740,
2021-05-31,70-79yrs,1051877,61466,,,1159902,0.9070,0.0530,
2021-05-31,80,640612,121759,,,679266,0.9430,0.1790,
2021-05-31,Adults_18plus,8168966,703678,,,12083325,0.6760,0.0580,
2021-05-31,Ontario_12plus,8370387,705015,,,13034844,0.6422,0.0541,
2021-05-31,Undisclosed_or_missing,4806,1817,,,0,,,
2021-06-01,12-17yrs,214348,1374,,,951519,0.2250,0.0010,
2021-06-01,18-29yrs,1191607,80029,,,2455535,0.4850,0.0330,
2021-06-01,30-39yrs,1130383,97260,,,2056059,0.5500,0.0470,
2021-06-01,40-49yrs,1204126,102495,,,1876583,0.6420,0.0550,
2021-06-01,50-59yrs,1503127,121172,,,2060934,0.7290,0.0590,
2021-06-01,60-69yrs,1519942,139971,,,1795046,0.8470,0.0780,
2021-06-01,70-79yrs,1053078,63924,,,1159902,0.9080,0.0550,
2021-06-01,80,641122,131637,,,679266,0.9440,0.1940,
2021-06-01,Adults_18plus,8243385,736488,,,12083325,0.6820,0.0610,
2021-06-01,Ontario_12plus,8457733,737862,,,13034844,0.6489,0.0566,
2021-06-01,Undisclosed_or_missing,4765,1860,,,0,,,
2021-06-02,12-17yrs,230283,1433,,,951519,0.2420,0.0020,
2021-06-02,18-29yrs,1221667,83288,,,2455535,0.4980,0.0340,
2021-06-02,30-39yrs,1152765,100907,,,2056059,0.5610,0.0490,
2021-06-02,40-49yrs,1219742,106349,,,1876583,0.6500,0.0570,
2021-06-02,50-59yrs,1512059,125834,,,2060934,0.7340,0.0610,
2021-06-02,60-69yrs,1523603,145415,,,1795046,0.8490,0.0810,
2021-06-02,70-79yrs,1054369,67404,,,1159902,0.9090,0.0580,
2021-06-02,80,641700,148625,,,679266,0.9450,0.2190,
2021-06-02,Adults_18plus,8325905,777822,,,12083325,0.6890,0.0640,
2021-06-02,Ontario_12plus,8556188,779255,,,13034844,0.6564,0.0598,
2021-06-02,Undisclosed_or_missing,4770,1908,,,0,,,
2021-06-03,12-17yrs,248847,1542,,,951519,0.2620,0.0020,
2021-06-03,18-29yrs,1250368,87284,,,2455535,0.5090,0.0360,
2021-06-03,30-39yrs,1173607,105339,,,2056059,0.5710,0.0510,
2021-06-03,40-49yrs,1234987,110853,,,1876583,0.6580,0.0590,
2021-06-03,50-59yrs,1520527,131306,,,2060934,0.7380,0.0640,
2021-06-03,60-69yrs,1527039,151523,,,1795046,0.8510,0.0840,
2021-06-03,70-79yrs,1055612,72395,,,1159902,0.9100,0.0620,
2021-06-03,80,642254,172781,,,679266,0.9460,0.2540,
2021-06-03,Adults_18plus,8404394,831481,,,12083325,0.6960,0.0690,
2021-06-03,Ontario_12plus,8653241,833023,,,13034844,0.6639,0.0639,
2021-06-03,Undisclosed_or_missing,4783,1958,,,0,,,
2021-06-04,12-17yrs,269495,1668,,,951519,0.2830,0.0020,
2021-06-04,18-29yrs,1281318,91738,,,2455535,0.5220,0.0370,
2021-06-04,30-39yrs,1196845,110420,,,2056059,0.5820,0.0540,
2021-06-04,40-49yrs,1251085,116137,,,1876583,0.6670,0.0620,
